4865883245,4865883246,6,4,7
4865883246,4865883254,6,5,7
4865883247,4865883259,9,9,9
4865883247,4865883250,7,5,9
4865883247,4865883261,1,1,1
4865883247,4865883253,2,1,9
4865883248,4865883249,7,7,9
4865883249,4865883253,2,1,7
4865883249,4865883259,9,7,9
4865883250,4865883255,3,1,8
4865883250,4865883251,5,5,6
4865883250,4865883254,8,5,9
4865883252,4865883253,6,4,9
4865883253,4865883254,8,2,8
4865883254,4865883257,4,4,6
4865883255,4865883257,3,2,8
4865883255,4865883256,5,5,5
436862072,5135931886,5,4,6
436862072,436877437,6,5,7
3825549674,4184048893,4,4,4
3825549674,3825549675,5,4,8
5416057365,5416057366,4,1,6
2956924438,3088903029,4,4,9
1326174743,1326174802,6,5,7
1326174743,4182408150,6,2,7
1326174743,4182408148,1,1,2
3112192877,3112192878,5,2,8
2477264017,2477264023,8,7,9
4712367299,4712367300,9,8,9
2477264020,4182408157,2,2,3
2477264021,2477264027,3,3,9
2477264021,2861309390,1,1,5
2477264021,4182163939,7,5,7
2477264022,2477264026,6,5,7
2477264022,4182163939,5,4,8
2477264023,2477264032,5,3,5
2477264024,2477264032,7,5,9
2477264024,2477264030,6,3,9
2477264025,2477264029,8,4,9
2477264025,4182381130,2,1,8
2477264026,2477264028,6,6,7
2477264027,2477264028,6,4,9
2477264029,4182408166,1,1,3
2477264029,2477264032,7,6,8
2477264031,2861309390,8,7,8
2295372315,2295372319,6,3,9
2295372315,2295372320,3,1,5
2477255849,2477255856,5,1,5
2477255849,3958794762,4,4,6
2477255849,4182381122,4,2,8
2477255850,4182374177,9,9,9
2477255850,2477264020,4,4,7
571448492,3087683154,7,6,7
571448492,3072798734,6,5,7
571448492,3825549699,9,8,9
571448492,571448678,7,6,7
2477255854,2477256601,4,1,7
2477255854,4182381134,7,2,7
2477255855,4182374188,1,1,1
2477255855,2477255856,9,8,9
2477255856,2477256603,2,1,7
2477255856,2477256595,9,8,9
2477255857,5416057002,8,5,9
2477255857,2477255874,2,1,4
2477255857,2477255876,7,7,8
2477255858,2477255863,4,4,8
2477255858,2477255871,2,1,4
2477255858,2477255860,8,7,8
2477255859,5416057365,5,5,5
2477255859,2477255871,8,8,9
2477255859,2477260935,8,7,9
2477255861,2477255863,6,5,9
2477255861,4182408158,7,6,8
2477255863,2477255876,3,3,5
2477255864,4182381135,9,7,9
2477255864,3828356008,7,6,7
2477255865,2477255869,2,1,6
2477255865,2477255866,7,5,7
2477255866,2477255867,3,2,8
2477255867,2477255874,4,4,5
2477255869,4182408158,4,1,9
2477255869,2477255877,3,3,6
2477255869,2477255870,3,3,5
2477255870,2477258775,7,6,9
2477255870,2477260937,4,2,8
2477255871,2477260937,7,6,9
2477255874,4182408159,4,2,5
2477255875,4182408159,5,5,9
2477255875,2477255876,2,1,3
2477255877,2477258776,4,4,7
2477255878,4182374177,7,7,9
3144848929,3825549671,4,2,5
3144848929,4184048890,4,2,6
3144848929,4184048893,8,8,8
4959613422,4959613423,9,7,9
4182381090,4182381094,8,8,8
3144858829,3825549685,4,3,8
3144858829,4184070815,4,3,7
4182381091,4182381094,4,3,4
5237800484,5237800485,4,4,4
846808283,4184001060,4,3,8
414684382,571448680,5,1,5
414684382,3825549662,1,1,2
414684382,4865883244,2,2,7
414684382,3015118465,9,8,9
414684382,3492889693,8,7,9
2295372294,3800522743,8,3,8
2295372294,2295372295,3,2,3
4062918114,4131931171,6,4,7
4062918114,4131923356,7,4,9
4062918114,4131931172,2,2,6
4184048889,4184048895,8,1,8
4184048889,4184048896,7,6,7
4184048890,4865831867,3,2,9
4184048890,4184048894,9,7,9
4184048891,4184048892,7,7,8
4184048893,4184048894,2,2,4
4184048893,5135931888,6,2,9
3112174497,3112865086,5,3,5
3112174497,3112865087,9,5,9
2280678660,3144848932,3,3,4
2280678660,3825549802,5,2,8
2280678660,3144858730,1,1,1
4184048901,4184048902,5,2,5
4184048903,4712367300,2,2,8
4184048905,5416056539,3,3,5
3827170757,4184048900,8,3,8
2280678667,3825549802,1,1,3
2280678667,2280678677,6,3,8
2280678667,2280678672,4,4,5
1430674314,3827608158,6,6,7
2295372333,2295372334,3,1,5
2280678672,2477260930,7,6,9
2280678677,2280678689,5,3,8
2280678683,3112723452,4,2,4
2280678683,3072798733,9,6,9
732031094,732031137,4,1,5
1326461777,1326461829,3,1,3
1326461777,3827170793,9,6,9
1326461777,3827170779,7,4,8
2280678689,2280678699,5,2,7
3103169129,3827606154,4,4,4
3826341160,4001144940,8,4,8
3826341160,5750809408,3,2,4
2280678699,2280678711,6,3,9
2295372338,3827548475,7,2,8
2295372338,2295372339,8,6,8
5237800483,5237800495,7,4,9
5237800483,5237800498,6,3,8
4182209839,4182209840,6,4,6
2280678705,2477255860,3,2,9
2280678705,2477260930,6,5,6
2280678705,2477255859,8,3,8
3826341170,3826341171,5,5,6
1326174771,2477260927,7,7,8
1326174771,5376448167,4,1,9
3826341172,3826341173,4,4,4
3112248629,3112248630,2,1,4
3112248630,3112719039,9,7,9
1430674313,5376449359,3,3,3
2295372340,3827548467,3,2,6
2295372340,3827548466,5,4,6
2280678716,5416057002,9,9,9
2280678716,2280678732,6,6,6
2280678716,2477255860,1,1,3
3112865087,3827548481,8,3,8
2295372342,2295372344,5,3,6
2280678728,2280678738,6,4,6
2280678728,2280678732,9,8,9
732031195,732031202,4,4,6
4182381111,4182381121,3,2,4
2280678732,2280678757,2,2,2
2280678732,4182408153,3,3,6
3112651187,4001144941,3,2,4
3112140344,4831995980,5,4,8
3112140344,4831995981,5,3,5
2280678738,5418416227,3,1,8
732031203,4894927064,3,3,5
2295372345,3800522735,3,3,3
2295372345,4634291420,7,7,7
2295372345,3800522732,5,5,8
2280678745,3054698233,9,6,9
2280678745,3146844229,3,2,3
2295365610,3827548025,4,4,5
2295365610,2295365611,8,8,9
1430654304,2280678683,4,4,5
1430654304,4946614557,4,4,4
1855351825,1855351844,5,4,8
1855351825,1855351826,9,5,9
1855351825,2932859108,6,3,6
2280678757,4182374187,2,1,5
571448678,3825549669,5,1,8
571448678,3492889693,2,1,2
571448678,571448680,7,6,8
571448680,3825549664,5,5,6
2280678763,5418416227,6,4,7
2280678763,4184001079,7,5,8
2280678769,2280678782,1,1,1
2280678769,4182374187,4,2,4
2477256595,4182381090,5,2,5
4182381118,4182381127,4,3,7
2295365603,2295365604,4,2,4
2280678776,4184001079,3,2,4
2280678776,2280678793,2,2,5
3144848930,3144849029,4,3,7
3144848930,3144848931,5,5,8
2280678782,2280678799,5,2,5
2280678787,4867295784,6,6,8
2280678787,5237800475,2,1,7
2280678787,3827608168,6,3,6
4182381121,4182381122,3,2,9
1326461847,4062918114,4,4,7
1326461847,1937722300,8,8,9
2690624930,4184070815,7,5,8
2690624930,2690624934,2,2,2
3827170724,3827170726,3,3,8
2690624934,3089780844,5,2,5
2690624934,3825549702,3,1,8
3827170727,3827170729,3,3,4
3827170728,4184048897,3,3,4
3827170728,3827170735,7,4,9
3827170729,3827170741,5,5,5
4182381127,4182381128,4,1,8
3827170732,3827170736,3,3,3
3827170733,4184048897,5,4,7
3827170733,3827170737,2,1,3
3827170736,4184048899,7,1,9
3827170737,3827170744,2,1,2
3827170739,4184048899,3,3,3
3827170740,3827170746,4,4,6
3827170740,3827170742,2,1,7
3827170742,3827170748,7,3,9
3827170744,3827170746,7,7,9
3827170745,3827170747,9,9,9
3827170746,3827170748,3,3,8
3827170747,3827170753,7,7,8
3827170749,3827170752,8,1,9
2280678846,4867334957,9,9,9
2280678846,4867334964,3,2,3
3827170752,3827170754,8,7,9
3827170753,3827170756,6,3,7
3827170754,3827170759,5,3,6
3827170754,3827170758,6,4,8
2861555141,3827608194,1,1,7
414684614,2281095539,5,4,6
414684614,2477261471,4,2,6
414684614,2861604749,7,1,8
414684614,1326184342,2,2,4
3827170759,3827170762,1,1,3
3827170759,3827170760,3,1,3
3827170762,3827170765,6,5,7
3827170763,3827170766,6,6,7
3827170763,3827170767,3,2,6
3827170764,3827170768,2,1,3
3827170764,3827170776,3,3,4
3827170765,3827170771,3,1,9
3827170766,3827170770,2,1,2
2204149199,5416056539,4,3,9
2204149199,2204149201,3,3,6
2204149199,2280678711,8,3,8
2204149200,2477255867,7,6,7
2204149200,5418416194,9,9,9
2204149201,5416056537,6,3,7
2204149201,2204149208,7,3,8
3827170770,3827170772,6,6,7
2204149203,2477256591,3,2,9
2204149203,5418416194,5,4,5
2204149203,4182408153,2,2,3
2204149203,2477255878,3,2,5
3827170773,3827170774,2,1,2
3827170774,3827170780,6,5,9
2204149207,2477256591,8,8,8
2204149207,4182381090,6,5,6
2204149208,5416055908,6,6,7
2204149208,4062918113,8,7,8
2204149210,5416055908,7,1,8
2204149210,4131931175,6,6,7
2204149210,2280678728,6,2,6
3827170779,4184048901,9,5,9
3827170780,3827170781,8,5,8
3827170781,3827170784,5,1,9
3827170782,3827170784,2,1,2
3827170782,4184048902,9,9,9
3827170783,4184048900,3,3,7
3827170783,4131931172,2,1,3
3827170783,3827170789,3,1,4
3827170784,3827170786,3,2,3
3827170786,3827170788,6,6,7
3827170787,3827170788,6,4,7
3827170788,3827170790,7,6,7
3827170789,3827170794,4,1,7
3827170790,3827170791,1,1,2
3827170791,3827170792,7,2,8
3827170792,3827170793,8,6,9
3827170794,3827170795,7,7,7
2102674924,3072842633,3,1,3
2102674924,3072843033,5,1,7
2690624940,3825549702,1,1,1
2690624940,4184070815,6,3,7
2690624940,3800522736,3,1,5
1855351807,1855351809,5,2,7
2295372332,2295372333,4,4,4
2244637648,3827608184,4,4,5
5416056325,5416056326,5,3,5
2750518796,3828356016,5,3,7
2750518796,3828356011,6,6,9
5237800470,5237800497,4,4,6
436862073,1937722300,3,1,4
436862073,4131923357,6,5,7
5237800472,5237833872,7,4,7
5237800472,5237800473,8,7,8
5237800474,5237800497,5,4,9
5237800474,5237833873,2,2,2
5237800474,5237800481,5,2,5
5237800475,5237800476,6,6,8
5237800476,5237800477,3,2,7
5237800477,5237800478,6,1,9
5237800478,5237800494,3,3,7
5237800479,5237800494,8,6,8
5237800479,5237800480,9,5,9
5237800480,5237800481,9,1,9
5237800481,5237800482,4,4,9
5237800482,5237800483,6,6,7
3144848931,3144848932,6,4,6
5237800485,5237800506,8,8,8
5237800486,5237800506,5,5,7
5237800486,5237800505,4,2,4
5237800487,5237800505,3,2,3
5237800487,5237800504,4,4,5
5237800488,5237800504,6,4,6
5237800488,5237800503,8,8,9
5237800489,5237800503,6,5,6
5237800489,5237800490,9,7,9
5237800490,5237800507,5,5,5
5237800491,5237800507,2,1,2
5237800491,5237800492,6,6,8
5237800492,5237800508,8,6,9
5237800493,5237800508,8,7,8
5237800493,5237800494,5,3,5
5237800495,5237800501,9,7,9
5237800496,5237800501,8,5,8
5237800496,5237800502,6,6,6
5237800497,5237800502,8,2,8
5237800498,5237800500,8,6,9
5237800499,5237800500,2,2,6
3827170767,3827170773,9,9,9
3112140343,3212506969,3,3,6
436854331,3112192871,2,1,4
436854331,4959609717,3,1,4
436854331,2690624930,6,2,8
436854331,3089780844,3,2,9
436862074,4131923357,6,5,6
436862074,436862075,5,5,8
2956925043,2956925141,2,2,2
286490183,1326174711,9,8,9
286490183,1326174774,1,1,2
732033559,2244637648,3,3,3
732033559,2244637597,3,2,4
2956924636,2956924948,5,4,6
2956924636,2956925247,5,1,6
2956924636,3088903029,3,1,6
2956924636,2956960644,5,5,6
3826341168,3826341171,5,3,9
725968464,732033445,9,7,9
3212514897,3212514898,2,2,3
3087683154,4984342399,9,9,9
3087683154,4865883249,4,4,5
436862075,846808283,8,2,9
3827170768,3827170769,5,3,8
4062918115,4131923356,5,3,8
4062918115,4184001060,1,1,2
4062918115,4131931170,2,1,8
4833719904,4833720028,7,3,7
2477340257,2477340278,4,3,5
2477340257,2477340262,3,3,6
2477340257,4182209827,4,2,9
2477340262,2477340270,4,1,4
2477340262,2477340277,6,5,6
2477340266,3827672525,9,9,9
3112174495,3112865087,6,5,9
3112174495,3212514896,7,6,7
2477340268,4182209827,7,7,8
2477340268,2477340280,2,2,3
2477340270,3827671773,3,3,7
2477340270,3827671770,3,2,8
5750809533,5750809535,6,2,6
2477340272,4182209828,5,3,7
2477340272,3827671813,8,8,9
2477340273,3827671849,3,3,5
2477340274,3827671833,7,4,8
2477340274,3827671849,2,2,5
1937722302,3827170721,4,3,4
2477340278,3827671773,2,2,3
2477340278,2477340280,8,7,9
2477340278,3827671784,2,2,6
2477340265,2477340269,5,5,5
2477340265,2477340266,4,3,7
2477340280,3827671816,8,6,8
1982932603,1982932636,4,1,5
1982932603,3112223233,5,4,6
1872569980,2280678699,5,4,5
1872569980,5416056555,7,7,7
1872569980,4184048905,8,7,8
1872569980,4184048904,6,1,7
1326461833,4131931173,8,7,9
1326461833,3827170795,7,3,7
1982932607,3112651187,5,4,6
1982932607,1982932664,2,1,4
1982932607,4894927069,3,1,8
1326461857,5416056555,1,1,7
1982932612,3112817490,3,1,3
1982932612,3072842133,9,9,9
3144849029,3144858829,8,2,8
3072843033,4831995980,4,2,6
3089780839,3800522748,8,4,8
4946614554,4946614555,3,1,7
1326174832,3827608189,4,1,9
1326174832,1904250970,3,3,3
1326174832,2477264028,8,7,8
3242819185,3242819186,8,4,8
5376448168,5376448169,4,2,4
3089780835,3101785824,3,2,3
4865883261,4984342399,7,6,9
3242819186,4182163938,3,2,6
2280678664,2280678672,2,1,2
2280678664,3103183130,8,7,9
1326174835,1326174870,1,1,1
1326174835,1326174907,6,6,6
1326174835,2477264032,1,1,9
1982932664,3112223233,6,4,6
1906756262,4959609718,4,1,4
2477340277,3054787036,4,3,9
2477340277,3827608188,6,6,7
1982932598,4001144941,4,1,4
1982932598,3355067068,5,1,8
1982932598,3827548489,5,1,9
1982932598,3112174496,6,6,7
2699491014,4182144130,3,2,5
2956924947,2956925142,6,4,8
2956924947,2956924948,5,5,7
1872569976,3958794768,7,4,8
5416056535,5416056536,4,4,4
5416056537,5416056538,7,5,8
5416056538,5416056539,3,1,3
725968291,4360970490,2,1,7
725968291,725968464,3,2,7
3101785824,3101785825,2,2,9
3101785825,3101785826,1,1,3
3101785826,3101785827,6,4,6
3101785827,3101785828,4,2,6
3101785828,3101791329,6,4,6
2280678694,3058389833,5,3,5
2280678694,4867295778,7,7,7
3072865233,3112107628,3,2,3
3827608188,3827608194,9,4,9
5416056554,5416056555,5,2,7
3339353725,4833720028,8,7,8
3089780842,4946614557,8,3,9
3054698233,3146844329,5,5,7
3054698233,3827606155,2,2,3
2956924543,2956925141,5,4,8
2956924543,2956925142,7,5,8
2477265750,2477340277,4,4,6
2477265750,2477265754,2,2,4
3112192879,3112192880,6,6,9
3112192879,3112242507,2,1,4
1430655577,5237755731,8,7,9
1430655577,3827606149,8,6,8
3827606145,4946614549,3,3,8
2295365591,2295365620,5,4,8
2295365591,2295365592,7,7,7
1430674331,3827606156,7,7,7
1430674331,3827606155,5,4,6
1430674331,3827608157,7,5,8
1430674331,2477260915,3,3,8
4634291419,4634291420,5,5,6
3826341167,3826341170,4,3,5
3826341167,4184048894,7,7,8
3826341167,3826341173,2,2,2
1326196511,1855351804,2,1,2
4182374176,4182408157,7,5,9
4182374176,4182374177,5,5,9
4182374176,4182381131,6,5,8
2690624936,4944034258,3,2,4
2690624936,3825549715,3,2,8
3827548466,3827548475,8,3,9
436817724,3112140343,5,1,6
436817724,3112223238,4,2,9
436817724,1982932636,5,2,5
3826341173,4184048889,4,4,6
3827606155,4867295778,4,4,6
1326196548,3827170761,6,3,7
2280678711,2280678728,6,3,6
2903119694,5750809408,7,6,7
2903119695,2903119697,3,2,5
2903119695,2903119699,4,4,8
2903119696,4001144941,3,3,5
2903119696,4001144940,9,3,9
2903119699,4894927067,3,3,6
3212506967,3212506968,2,2,4
3212506968,4627595348,1,1,1
4894922585,4894927250,3,2,9
3212506970,4627595348,5,4,5
3054698333,3112723452,1,1,3
3054698333,4867295780,4,4,9
3054698333,4867295782,1,1,1
3054698333,3146844230,7,6,8
2244637670,4360970491,7,7,7
2295372341,3827548458,4,4,6
2295372341,2295372343,3,2,3
2244637672,3112829834,7,2,7
2295365609,3827548025,7,4,7
3112192871,3800522748,5,1,8
3112192871,3112192872,7,4,7
3800522731,3800522732,7,4,7
4712361515,4712361516,7,6,8
2295365612,2295365613,3,2,8
1982932631,3112140343,7,6,7
1982932631,3112817488,3,2,5
2861604748,4182144129,5,4,5
2861604749,3242819185,6,5,8
2861604749,4867334957,3,2,4
2477256591,2477256603,4,4,4
2477256593,2477256595,4,2,9
1326184339,4182408145,5,1,8
1326184339,2477264031,6,1,8
1326184340,3242819186,5,2,7
1326184340,2477264022,1,1,7
1326184340,1904250970,8,7,8
1326184342,2477261467,8,5,9
1326184342,3242819185,3,1,8
1326184342,1904250983,7,5,8
1326174815,3827608178,3,2,7
1326174815,3827608169,4,4,5
2477256602,4182381129,8,8,8
2477256602,4182381131,9,5,9
2477256602,4182408163,8,4,8
2477256603,4182374177,4,4,4
4062918113,5416055910,5,4,5
357840217,3146844329,4,4,5
357840217,4867295783,7,3,7
859656101,5034061175,3,1,4
859656101,3828356016,9,6,9
2295365617,2295365618,5,5,7
1904250975,1904250977,2,2,5
1326184363,1326184427,4,1,7
1326184363,1326184369,8,3,8
2295365595,2295365596,5,2,7
1430656060,1430674339,5,2,7
1430656060,1430656081,4,1,7
1326184368,1326184369,9,8,9
1326184368,1326184407,6,5,8
1326184370,2861604748,8,8,8
1326184370,3242819185,3,3,3
2932857700,3827548461,9,4,9
1872149150,2280678677,4,3,5
1326184376,1326184407,7,6,7
4865883237,4984342401,7,6,7
3072842233,3212506967,4,4,6
3072842233,3072842433,3,1,4
1872149152,2280678689,5,1,8
1872149152,4184048904,5,3,7
3112242507,3112242508,7,7,7
357966956,4867295788,2,1,3
357966956,4867295789,7,5,7
3103197129,3103197130,3,3,8
3800522743,3827548489,5,3,5
3800522743,3827548478,3,3,5
2280599507,4184070814,5,5,5
2280599507,3825549665,5,3,8
2295365588,2295365589,3,1,3
2295365589,2295365621,7,5,7
2295365590,2295365621,7,4,9
2295365590,2295365620,1,1,8
2295365592,4634291421,3,2,5
2295365592,2295365617,3,2,3
2295365593,4634291421,5,1,7
2295365593,2295365594,1,1,2
2295365593,2295365600,6,2,7
2295365594,2295365595,9,9,9
2295365594,2295365619,7,5,8
732033359,732033361,4,3,6
2295365596,2295365597,8,8,8
2295365597,2295365598,8,5,8
2295365598,3827548056,4,2,4
2295365599,3827548056,6,4,6
2295365599,2295365600,9,7,9
2295365599,2295365619,5,3,7
2295365600,2295365618,3,3,3
3800522721,3800522727,4,3,5
2295365602,2295365618,5,4,6
2295365602,2295365603,4,4,5
2295365602,2295372335,3,3,4
3800522723,3800522724,4,2,8
2295365605,2295365606,3,3,5
2295365606,2295365607,6,5,8
3800522727,3800522728,6,3,9
3800522728,3800522732,4,2,4
3800522729,5747600596,9,9,9
3800522730,4634291420,3,3,5
3800522730,4634291424,2,2,5
3800522730,3800522731,7,7,7
1326184427,3242819186,4,4,4
1855351805,1855351834,4,3,5
1855351805,3827170761,3,2,3
3800522736,3825549666,8,8,8
3800522738,3800522739,4,2,4
1326184435,1904250979,1,1,2
1326184435,4182408145,2,1,2
3800522740,3800522747,4,3,4
3800522740,3800522741,9,9,9
3800522741,3800522748,1,1,4
3800522741,5750809536,4,3,5
3800522741,4184070815,4,4,5
5376448169,5416056536,8,7,8
3800522747,3800522748,8,8,9
3800522747,4001144941,8,7,9
